longitude,latitude,deff
-153.98,61.954,1.6
-153.98,61.954,2.9
-153.98,61.954,-8
-154.28,61.988,13
-153.97,61.954,-2
-153.71,61.925,-7
-153.98,61.954,-0
-153.94,61.95,-39
-153.28,61.875,52
-154.1,61.968,1
-153.98,61.955,1.1
-154,61.957,-4
-154.31,61.991,-19
-153.98,61.955,7.2
-153.57,61.909,-4
-153.78,61.933,-13
-153.98,61.955,8.8
-153.58,61.91,-8
-153.98,61.955,4.7
-153.21,61.868,42
-153.98,61.955,8.1
-153.53,61.904,11
-153.22,61.869,49
-154.3,61.99,-13
-154.13,61.972,-11
-153.98,61.955,5.8
-153.98,61.955,9.6
-153.69,61.923,3.7
-153.93,61.95,-35
-153.34,61.883,15
-153.16,61.862,65
-153.98,61.955,11
-153.86,61.943,-15
-153.88,61.945,-39
-153.58,61.911,0.6
-153.98,61.955,9.9
-153.39,61.889,8.7
-153.87,61.944,-41
-154.13,61.972,-27
-154.05,61.964,20
-153.32,61.881,-11
-154.34,61.995,-15
-154.13,61.972,-10
-153.16,61.862,73
-153.34,61.884,10
-153.56,61.909,38
-153.97,61.955,2.5
-153.88,61.945,-36
-154.09,61.968,-2
-153.71,61.926,0.2
-153.35,61.884,4.6
-154.01,61.96,15
-153.72,61.927,-12
-153.15,61.861,70
-154.23,61.984,-15
-153.88,61.945,-35
-153.57,61.91,15
-153.49,61.901,-0
-154.17,61.977,-12
-154,61.958,-16
-154,61.958,-11
-154.34,61.995,-14
-154.33,61.995,-20
-153.64,61.918,-8
-153.59,61.912,-6
-153.97,61.956,8.2
-154.23,61.985,-22
-153.43,61.895,-27
-154,61.959,-12
-154.23,61.984,-18
-153.57,61.911,-9
-153.15,61.862,71
-153.6,61.913,8.8
-154.09,61.969,5.7
-153.82,61.939,-27
-153.97,61.956,5.2
-154,61.959,-13
-153.75,61.931,-17
-153.75,61.931,-8
-153.2,61.868,42
-153.82,61.939,-34
-153.43,61.895,-16
-153.98,61.957,11
-154,61.959,-23
-153.29,61.879,42
-153.82,61.939,-31
-153.21,61.87,41
-153.21,61.87,47
-153.88,61.946,-39
-153.86,61.944,-41
-153.39,61.891,12
-153.29,61.879,49
-154.06,61.966,3.6
-153.59,61.913,8.4
-153.88,61.946,-35
-153.49,61.902,-7
-153.86,61.944,-34
-153.93,61.952,-32
-153.58,61.913,12
-153.92,61.95,-49
-153.88,61.946,-38
-154,61.959,-15
-153.39,61.891,16
-154.18,61.979,-1
-153.39,61.89,19
-154.23,61.985,-12
-153.39,61.891,7.2
-154,61.959,-9
-153.58,61.913,18
-153.88,61.946,-32
-153.88,61.946,-41
-153.39,61.891,7.9
-154.01,61.961,-2
-153.87,61.946,-43
-153.67,61.924,6.8
-153.53,61.907,14
-153.59,61.914,-3
-153.88,61.946,-25
-153.88,61.946,-43
-153.66,61.921,-4
-153.93,61.953,-23
-154.33,61.996,-19
-154,61.96,-9
-153.56,61.911,24
-153.6,61.915,5.9
-153.88,61.947,-40
-153.87,61.946,-46
-153.34,61.885,8.7
-153.58,61.914,16
-153.88,61.948,-30
-153.67,61.924,-4
-153.87,61.947,-34
-153.95,61.956,-23
-154.17,61.98,-2
-153.21,61.871,41
-153.98,61.959,7
-153.99,61.96,-17
-153.99,61.96,-17
-153.28,61.879,50
-153.97,61.957,-4
-153.92,61.952,-46
-153.67,61.924,7.6
-154,61.961,-20
-153.79,61.937,-6
-153.88,61.948,-34
-153.87,61.946,-40
-153.95,61.956,-23
-153.59,61.915,21
-153.79,61.938,-10
-153.99,61.961,-17
-154.33,61.997,-19
-154.12,61.975,-23
-153.6,61.916,-4
-154.34,61.998,1.2
-153.96,61.956,-12
-153.88,61.948,-44
-153.95,61.956,-5
-153.69,61.927,6.6
-153.79,61.938,-6
-153.97,61.958,2.5
-153.18,61.868,56
-153.95,61.956,-15
-153.31,61.883,-16
-153.67,61.925,19
-154.3,61.995,-7
-153.97,61.958,-4
-154.3,61.994,-23
-153.67,61.924,-2
-153.33,61.885,-20
-153.59,61.915,2.3
-153.3,61.882,-6
-153.88,61.948,-37
-153.59,61.915,13
-154.12,61.975,-24
-153.67,61.925,30
-153.88,61.948,-35
-153.88,61.948,-44
-153.15,61.865,62
-154.17,61.981,-14
-153.22,61.873,47
-154.3,61.994,-18
-153.3,61.883,-3
-153.93,61.954,-24
-153.59,61.916,1.2
-153.41,61.895,-3
-153.56,61.913,27
-153.61,61.918,-21
-153.81,61.941,-35
-154.14,61.977,-23
-153.56,61.913,27
-153.97,61.959,4.3
-154.3,61.995,-19
-153.3,61.883,0.5
-153.67,61.925,7.4
-153.21,61.873,50
-153.15,61.865,72
-153.6,61.918,-31
-153.32,61.886,-13
-153.24,61.876,53
-153.98,61.96,1
-154.11,61.975,-16
-153.81,61.941,-24
-154.13,61.977,-32
-154.01,61.964,-21
-153.83,61.943,-31
-153.61,61.918,-30
-153.81,61.941,-24
-154.16,61.98,-2
-153.58,61.915,5.5
-154.15,61.979,-5
-154.02,61.965,-8
-154.3,61.995,-17
-153.98,61.961,13
-153.39,61.894,0.5
-154.3,61.995,-17
-153.34,61.888,2.9
-153.98,61.961,10
-153.81,61.941,-23
-153.66,61.925,-4
-153.94,61.957,-19
-154.11,61.975,-14
-153.42,61.898,-3
-153.37,61.892,13
-153.21,61.873,53
-153.75,61.935,-13
-153.47,61.904,-12
-153.61,61.919,-16
-153.57,61.914,17
-154.13,61.978,-26
-154.02,61.965,-11
-153.39,61.894,0.2
-153.85,61.946,-44
-153.25,61.878,51
-153.47,61.904,-7
-153.53,61.91,13
-154.01,61.964,-21
-154.12,61.976,-17
-154,61.964,-28
-154.08,61.973,19
-153.66,61.925,8.8
-154.02,61.966,-0
-153.56,61.914,1.6
-153.33,61.888,15
-154.23,61.989,-23
-153.18,61.871,55
-154.08,61.972,4.7
-153.54,61.912,15
-153.56,61.915,15
-154.16,61.982,4.5
-153.56,61.915,27
-154.3,61.997,-19
-154.1,61.975,-17
-153.65,61.925,-11
-153.98,61.962,4.3
-154.14,61.98,-7
-153.61,61.92,-23
-153.4,61.897,3.6
-153.22,61.875,31
-153.66,61.927,3.2
-154.1,61.975,-6
-153.76,61.937,-21
-154.23,61.989,-25
-154.09,61.974,4.7
-153.22,61.875,21
-154.11,61.977,-15
-153.24,61.878,43
-154.16,61.982,1.7
-154.23,61.989,-23
-153.99,61.963,-25
-153.76,61.937,-23
-153.33,61.889,7.3
-154.02,61.967,-1
-153.49,61.908,-4
-154.19,61.986,-4
-153.61,61.921,-29
-153.21,61.875,44
-153.56,61.915,12
-153.41,61.899,2.1
-153.33,61.889,11
-153.95,61.959,-20
-153.67,61.928,1
-154.03,61.968,-11
-153.55,61.914,6.4
-153.68,61.929,3.2
-153.47,61.906,-6
-153.72,61.934,5.6
-153.33,61.89,8.7
-153.8,61.943,-19
-153.8,61.943,-14
-153.58,61.918,11
-153.21,61.876,51
-153.41,61.899,0.7
-153.39,61.896,-7
-153.66,61.928,7
-154.3,61.999,-20
-154.01,61.966,-10
-153.29,61.885,43
-154.03,61.969,-8
-153.59,61.919,16
-153.56,61.916,7.9
-153.34,61.891,12
-153.8,61.943,-9
-153.99,61.965,-15
-153.6,61.921,6.3
-153.17,61.872,41
-153.94,61.96,-18
-153.18,61.873,58
-153.72,61.935,7.2
-153.33,61.89,6.1
-153.58,61.919,5.5
-154.31,62,-12
-154.24,61.993,-19
-153.19,61.874,47
-153.17,61.872,39
-153.61,61.922,-23
-154.03,61.969,1
-153.18,61.873,42
-153.96,61.962,-20
-153.9,61.955,-37
-153.42,61.901,-1
-154.25,61.994,-3
-153.58,61.92,19
-153.61,61.922,-23
-153.63,61.925,3.9
-153.29,61.886,45
-153.66,61.929,-8
-153.3,61.888,-5
-153.41,61.9,7.8
-153.89,61.955,-31
-153.19,61.874,30
-153.79,61.943,-10
-153.9,61.955,-32
-153.31,61.888,3.8
-153.17,61.873,39
-153.34,61.892,-1
-153.89,61.955,-30
-153.59,61.921,3.5
-154.32,62.002,-20
-153.9,61.955,-27
-153.34,61.892,-5
-153.39,61.899,10
-153.27,61.884,39
-153.9,61.955,-28
-153.69,61.932,-3
-154.3,62,-21
-153.9,61.956,-27
-153.21,61.877,8.4
-153.89,61.955,-37
-153.27,61.885,40
-153.9,61.956,-31
-153.89,61.956,-35
-153.49,61.91,0.9
-153.49,61.91,-4
-154.34,62.004,8.4
-154.34,62.004,9.5
-153.27,61.885,49
-153.61,61.923,-24
-153.22,61.878,25
-154.19,61.989,-14
-153.89,61.956,-27
-153.89,61.956,-26
-153.89,61.956,-41
-153.59,61.921,-8
-153.58,61.921,-10
-153.89,61.956,-25
-154.01,61.969,-12
-153.34,61.892,-4
-154.03,61.972,1.8
-153.9,61.956,-36
-153.97,61.964,-5
-153.6,61.923,9.2
-153.3,61.888,62
-153.34,61.893,6
-153.58,61.921,-6
-153.89,61.956,-32
-153.89,61.956,-36
-153.89,61.956,-28
-153.89,61.956,-40
-153.61,61.925,-32
-153.9,61.957,-22
-153.8,61.946,-5
-153.23,61.881,41
-153.6,61.924,5.9
-153.8,61.947,-29
-153.61,61.925,-9
-154.03,61.972,1.9
-153.22,61.879,26
-153.21,61.879,21
-153.29,61.888,69
-154.03,61.972,-3
-153.54,61.917,12
-153.66,61.93,0.4
-153.21,61.879,24
-153.56,61.919,14
-154.03,61.972,-4
-153.55,61.919,32
-154.01,61.97,-21
-153.21,61.879,14
-153.73,61.939,-5
-153.89,61.956,-43
-153.34,61.894,10
-153.99,61.968,-24
-153.3,61.889,64
-153.8,61.947,-25
-154.34,62.006,-5
-153.89,61.956,-45
-153.8,61.947,-12
-153.41,61.902,-2
-153.27,61.886,47
-154.25,61.997,-3
-153.63,61.928,-1
-153.85,61.952,-34
-154.03,61.972,-2
-154.34,62.007,5
-153.73,61.939,11
-153.19,61.877,60
-153.27,61.887,51
-153.59,61.923,-16
-153.21,61.88,24
-153.66,61.931,14
-154.32,62.004,-16
-153.19,61.877,67
-153.66,61.931,-5
-153.56,61.92,21
-153.41,61.903,2
-154.09,61.979,-4
-153.39,61.901,16
-154.32,62.005,-29
-153.19,61.878,62
-153.41,61.903,2.1
-153.58,61.922,-5
-153.59,61.923,-5
-153.64,61.93,11
-153.57,61.921,23
-153.3,61.89,66
-153.19,61.877,61
-153.19,61.877,63
-153.65,61.931,6.4
-153.73,61.94,16
-153.5,61.914,-4
-154.23,61.995,-8
-153.91,61.96,-37
-153.91,61.96,-31
-153.18,61.877,62
-153.76,61.943,-8
-153.3,61.891,60
-153.56,61.921,29
-154.03,61.973,7.2
-154.03,61.973,4.8
-153.97,61.966,-9
-153.55,61.92,24
-154.09,61.981,-25
-153.65,61.931,8.3
-153.65,61.931,11
-154.08,61.98,-10
-154.1,61.981,-20
-153.76,61.944,-1
-153.56,61.921,9.2
-154.23,61.995,-4
-154.03,61.974,-6
-153.91,61.96,-29
-153.4,61.903,-2
-153.82,61.95,-33
-153.61,61.927,-18
-153.56,61.921,24
-153.65,61.932,11
-153.21,61.881,13
-154.32,62.006,-31
-153.21,61.881,26
-154.2,61.993,-13
-153.56,61.922,14
-153.61,61.927,-20
-153.8,61.949,-19
-153.65,61.932,7.6
-153.21,61.882,19
-153.61,61.927,-28
-153.8,61.949,-27
-153.59,61.925,-6
-153.33,61.895,5.9
-153.53,61.918,1.6
-153.82,61.951,-37
-153.43,61.907,-4
-153.53,61.918,0.5
-154.1,61.982,-22
-153.53,61.918,7.8
-153.53,61.918,9.6
-154.04,61.975,17
-154.2,61.994,-19
-153.46,61.911,-5
-153.24,61.886,48
-153.59,61.926,-4
-153.5,61.916,3.1
-153.65,61.932,5.7
-153.39,61.902,14
-153.53,61.919,8.6
-153.55,61.921,24
-154.2,61.994,-6
-153.4,61.904,-0
-154.21,61.995,-19
-153.53,61.919,0.7
-153.53,61.919,0.2
-153.53,61.919,-7
-153.94,61.966,-43
-153.57,61.924,11
-153.25,61.887,39
-153.61,61.928,-20
-153.43,61.908,-14
-153.64,61.932,15
-153.79,61.949,-11
-154.34,62.01,-22
-153.47,61.912,-7
-153.53,61.919,6.2
-153.97,61.97,-29
-153.52,61.919,13
-153.34,61.898,79
-154.2,61.995,-15
-154.34,62.01,-20
-153.94,61.966,-36
-153.8,61.95,-17
-153.98,61.97,-24
-154.35,62.011,-15
-153.53,61.92,3.7
-153.97,61.97,-26
-153.64,61.933,1.3
-153.53,61.92,2.7
-154.09,61.983,-21
-153.55,61.922,16
-153.64,61.933,23
-154.14,61.989,-10
-153.64,61.933,6.9
-153.64,61.933,6.5
-153.23,61.885,31
-154.09,61.984,-24
-154.09,61.984,-24
-153.57,61.925,13
-153.16,61.877,38
-153.23,61.886,24
-153.98,61.971,-1
-153.53,61.92,5
-153.94,61.967,-26
-153.21,61.884,19
-153.39,61.904,89
-154.09,61.983,-3
-153.95,61.969,-1
-153.83,61.955,-13
-153.21,61.884,27
-153.19,61.882,53
-154.08,61.983,-4
-154.03,61.978,19
-153.21,61.884,18
-153.53,61.921,8.8
-153.31,61.895,-2
-153.21,61.884,26
-153.72,61.943,2.6
-153.9,61.963,-42
-153.39,61.905,85
-153.9,61.963,-43
-153.7,61.94,-0
-154.21,61.998,-9
-153.98,61.972,-17
-153.7,61.941,-1
-153.87,61.96,-38
-153.96,61.97,-23
-153.34,61.9,84
-154.04,61.979,11
-153.64,61.934,6.3
-153.98,61.972,-20
-154.22,61.998,-9
-153.21,61.885,14
-153.21,61.885,20
-154.04,61.979,7.9
-153.3,61.895,64
-154.22,61.999,-23
-154.2,61.996,-20
-154.04,61.979,15
-154.04,61.979,8.1
-154.02,61.977,-14
-154.33,62.011,-20
-153.18,61.882,57
-153.61,61.931,-20
-154.04,61.979,-1
-153.64,61.934,9.8
-153.21,61.885,11
-153.96,61.97,-25
-154.04,61.979,19
-154.03,61.979,5.1
-154.29,62.006,-11
-153.91,61.965,-19
-154.04,61.979,8
-154.04,61.979,15
-154.03,61.979,11
-153.56,61.926,25
-153.61,61.931,-8
-153.6,61.93,-15
-154.04,61.979,8.6
-154.23,62,-33
-153.96,61.971,-22
-153.34,61.901,71
-153.73,61.945,-6
-153.16,61.88,23
-154.29,62.007,-22
-153.61,61.932,-11
-153.21,61.886,29
-153.18,61.882,55
-154.08,61.985,-5
-153.96,61.971,-14
-154.03,61.979,7.5
-153.69,61.941,3.4
-153.38,61.905,25
-153.65,61.937,7.7
-153.98,61.973,-12
-154.03,61.979,7.6
-154.34,62.012,-18
-153.66,61.937,20
-153.95,61.971,-22
-153.96,61.972,-14
-153.96,61.971,-19
-153.21,61.886,30
-154.03,61.979,16
-153.34,61.901,72
-153.55,61.925,6.3
-153.52,61.922,18
-153.96,61.972,-25
-153.96,61.972,-12
-154.03,61.979,5.4
-153.89,61.964,-28
-154.02,61.979,-17
-154.03,61.98,-0
-153.17,61.882,39
-153.17,61.882,32
-153.89,61.964,-31
-153.91,61.967,-9
-153.21,61.887,25
-153.86,61.961,-40
-153.89,61.965,-29
-154.04,61.981,2.7
-153.73,61.946,-3
-153.98,61.975,-12
-153.63,61.935,6.3
-153.96,61.972,-18
-153.32,61.9,77
-153.56,61.927,40
-153.21,61.886,21
-153.56,61.927,34
-154.04,61.981,9.7
-154.04,61.981,5.8
-153.42,61.911,62
-153.72,61.945,12
-154.03,61.98,7.3
-154.03,61.98,1.7
-153.21,61.887,35
-154.04,61.981,4.9
-153.23,61.889,29
-154.03,61.981,-0
-154.01,61.978,-28
-154.09,61.987,-8
-153.57,61.929,56
-154.04,61.981,8.3
-154.04,61.981,2.5
-154.04,61.981,5.7
-153.57,61.929,34
-154.04,61.982,0.8
-154.04,61.981,8
-154.23,62.002,-34
-153.72,61.946,6.9
-154.17,61.996,-34
-153.36,61.905,77
-154.03,61.981,1.2
-153.6,61.932,12
-153.34,61.903,85
-153.18,61.884,59
-153.42,61.912,56
-153.48,61.919,-10
-153.17,61.883,36
-153.57,61.929,60
-154.23,62.003,-27
-154.12,61.991,-16
-153.91,61.968,-9
-153.21,61.888,33
-154.17,61.997,-27
-154.12,61.991,-18
-153.75,61.95,-6
-153.74,61.948,6.5
-153.18,61.884,51
-153.42,61.912,65
-153.48,61.919,-9
-153.35,61.905,72
-153.74,61.949,-4
-153.83,61.959,-17
-154.03,61.982,6.2
-153.34,61.903,91
-153.57,61.93,62
-153.35,61.905,71
-153.37,61.907,84
-153.37,61.907,76
-153.34,61.904,103
-153.34,61.903,91
-154.29,62.01,-27
-153.83,61.96,-20
-154.1,61.99,-25
-154.32,62.013,-39
-153.6,61.934,1.7
-153.61,61.935,3.4
-153.37,61.907,83
-153.82,61.959,-40
-153.4,61.911,58
-153.72,61.948,0.9
-154.08,61.988,-18
-153.36,61.906,67
-153.53,61.926,5.7
-153.6,61.934,9.8
-153.76,61.952,2.1
-153.67,61.942,4.5
-154.15,61.995,-23
-153.72,61.948,-8
-153.55,61.929,16
-153.37,61.908,71
-153.82,61.959,-38
-153.61,61.936,-1
-153.19,61.887,44
-153.23,61.892,33
-154.11,61.992,-19
-153.51,61.924,-11
-153.71,61.947,2.2
-153.56,61.929,0
-153.37,61.908,82
-153.2,61.889,30
-154.03,61.983,3.8
-153.21,61.889,21
-153.6,61.935,18
-153.95,61.974,-23
-153.58,61.933,9
-153.59,61.934,2.6
-153.57,61.932,18
-153.61,61.936,22
-153.34,61.905,78
-153.2,61.889,18
-153.52,61.926,11
-153.59,61.933,17
-153.93,61.972,-24
-153.22,61.891,18
-153.53,61.927,0.4
-153.51,61.925,0.5
-153.6,61.936,21
-153.2,61.889,53
-153.18,61.887,39
-153.58,61.933,14
-153.62,61.938,54
-153.33,61.904,85
-154.09,61.991,-7
-153.41,61.914,59
-153.31,61.902,59
-153.57,61.932,21
-153.21,61.89,34
-153.66,61.943,11
-153.19,61.888,48
-153.57,61.933,21
-153.56,61.931,19
-153.51,61.926,0.5
-153.41,61.914,67
-153.62,61.939,53
-153.32,61.904,76
-153.86,61.965,-27
-153.57,61.933,13
-153.33,61.905,84
-153.6,61.936,0.1
-153.59,61.935,-4
-154.33,62.017,-20
-153.61,61.937,34
-153.18,61.888,31
-153.27,61.899,47
-153.45,61.919,-3
-153.52,61.928,6.7
-153.53,61.928,5.3
-153.61,61.938,44
-153.81,61.961,-19
-153.76,61.955,-7
-153.52,61.928,8.3
-153.32,61.904,76
-153.6,61.936,6
-153.19,61.89,59
-153.61,61.938,47
-153.76,61.955,-10
-153.6,61.937,30
-154.32,62.017,-15
-153.96,61.977,-12
-153.82,61.962,-40
-153.21,61.892,34
-153.91,61.972,-17
-153.6,61.937,36
-153.93,61.974,-14
-154.07,61.99,9
-153.62,61.939,33
-153.83,61.963,-28
-153.71,61.95,-5
-153.3,61.903,53
-153.83,61.963,-33
-153.19,61.89,54
-153.26,61.899,43
-154.23,62.008,-31
-153.71,61.951,0.9
-153.36,61.911,85
-153.76,61.956,-10
-153.98,61.98,-4
-154.13,61.997,-5
-153.83,61.964,-22
-153.55,61.933,4.3
-154.07,61.991,1.4
-153.51,61.928,0
-153.61,61.939,51
-153.83,61.964,-19
-153.53,61.931,9.8
-154.13,61.998,-15
-153.36,61.911,84
-153.55,61.933,3.7
-153.51,61.928,-3
-153.91,61.973,-24
-153.54,61.932,21
-153.91,61.973,-22
-153.88,61.97,-30
-153.96,61.979,-17
-153.91,61.973,-19
-153.57,61.935,10
-153.32,61.906,75
-153.91,61.973,-25
-153.75,61.956,-26
-153.57,61.935,12
-153.76,61.957,-19
-154.23,62.009,-29
-153.62,61.941,43
-153.34,61.909,52
-153.64,61.943,7
-154.05,61.989,-11
-153.55,61.933,5
-153.72,61.952,15
-153.22,61.895,21
-153.38,61.914,65
-153.31,61.906,62
-153.46,61.924,-4
-153.34,61.909,54
-153.75,61.956,-19
-154.15,62,-23
-153.46,61.923,-0
-153.3,61.905,54
-153.31,61.906,72
-153.56,61.934,3.6
-153.75,61.956,-17
-153.99,61.983,4.8
-153.22,61.896,40
-153.81,61.964,-33
-153.56,61.935,12
-153.3,61.905,50
-153.46,61.924,-0
-153.73,61.954,9.3
-154.15,62.001,-22
-153.56,61.936,23
-153.57,61.937,12
-153.55,61.934,9.1
-153.22,61.896,29
-154.15,62.001,-25
-154.03,61.988,3.7
-154,61.985,-19
-154.15,62.001,-34
-153.62,61.943,34
-153.23,61.898,52
-154.25,62.013,-43
-153.57,61.937,7.9
-153.73,61.955,5.6
-153.62,61.942,4.7
-154.14,62.001,-19
-153.5,61.929,-0
-153.5,61.929,-4
-153.5,61.929,-3
-153.17,61.891,44
-154.02,61.988,-9
-153.36,61.913,93
-153.75,61.958,-8
-153.56,61.936,14
-153.94,61.979,-24
-153.5,61.929,-7
-153.34,61.911,52
-153.8,61.964,-7
-154.21,62.009,-17
-153.62,61.943,-1
-153.69,61.951,7.6
-153.81,61.965,-38
-154.21,62.009,-15
-153.42,61.92,44
-154.32,62.021,-44
-153.6,61.941,26
-153.5,61.93,5.2
-153.6,61.941,35
-154.26,62.015,-20
-153.75,61.958,-9
-153.57,61.938,12
-153.81,61.965,-30
-153.63,61.944,46
-153.5,61.93,9.5
-153.81,61.965,-36
-153.45,61.924,-10
-153.75,61.958,-21
-153.19,61.894,62
-153.57,61.938,16
-153.34,61.912,52
-153.62,61.944,4
-153.56,61.937,19
-153.75,61.959,-17
-153.51,61.931,-3
-154.32,62.021,-40
-153.57,61.938,25
-153.59,61.94,22
-153.54,61.935,17
-153.31,61.908,54
-153.74,61.957,-12
-153.34,61.912,65
-153.43,61.923,-6
-153.72,61.955,15
-153.51,61.931,-2
-154.1,61.997,2.6
-153.17,61.892,39
-153.55,61.937,14
-153.31,61.908,47
-153.52,61.933,10
-153.63,61.945,33
-153.31,61.909,43
-153.31,61.909,40
-153.52,61.933,0.9
-153.91,61.977,-3
-153.81,61.966,-27
-153.3,61.908,50
-153.63,61.945,17
-154.21,62.01,-33
-153.5,61.93,-10
-154.29,62.019,-22
-153.62,61.945,23
-153.18,61.893,25
-153.53,61.935,13
-153.58,61.94,2.4
-153.71,61.955,7.8
-153.6,61.942,24
-153.3,61.908,48
-153.3,61.908,46
-153.31,61.909,48
-153.18,61.893,34
-153.46,61.927,-16
-154.29,62.019,-32
-153.62,61.945,14
-153.19,61.895,72
-153.3,61.909,50
-154.03,61.991,-0
-153.62,61.945,19
-153.24,61.901,61
-154.21,62.011,-21
-153.59,61.941,6
-153.74,61.958,-20
-153.24,61.902,61
-154.33,62.024,-18
-154.04,61.992,-9
-153.3,61.909,52
-153.33,61.912,61
-154.24,62.015,-23
-153.55,61.938,2.6
-153.19,61.896,62
-153.19,61.896,69
-153.61,61.945,18
-153.15,61.892,33
-153.5,61.932,9.9
-154.16,62.006,-21
-153.2,61.897,46
-153.5,61.932,-1
-154.07,61.996,14
-153.55,61.938,-1
-153.58,61.942,11
-153.58,61.942,6.9
-154.07,61.996,20
-153.68,61.953,-6
-153.61,61.946,14
-153.86,61.974,-15
-153.75,61.961,-23
-153.39,61.92,43
-153.61,61.946,16
-153.3,61.909,45
-153.86,61.974,-27
-153.58,61.942,10
-153.18,61.896,62
-153.18,61.896,63
-154.3,62.022,-36
-153.42,61.924,54
-153.75,61.961,-29
-153.61,61.945,10
-154.16,62.007,-25
-153.62,61.946,19
-153.3,61.91,42
-153.3,61.91,52
-154.3,62.022,-26
-153.29,61.91,47
-154.2,62.011,-36
-153.3,61.91,44
-153.3,61.91,39
-153.75,61.962,-30
-153.3,61.91,42
-153.3,61.91,44
-153.35,61.916,55
-153.61,61.946,6.5
-153.62,61.948,11
-154.14,62.005,-18
-153.92,61.982,-32
-153.58,61.943,4.2
-153.42,61.925,48
-153.91,61.98,-10
-153.67,61.954,-2
-153.41,61.924,54
-153.79,61.967,-21
-153.58,61.943,23
-153.6,61.945,21
-153.34,61.916,55
-153.63,61.949,18
-153.67,61.954,0.5
-153.81,61.97,-18
-153.57,61.942,42
-153.63,61.949,19
-153.8,61.968,-3
-153.66,61.952,-0
-153.71,61.959,-3
-153.17,61.896,43
-153.26,61.907,29
-153.92,61.982,-35
-153.57,61.942,43
-153.67,61.954,-13
-153.59,61.945,-4
-153.37,61.919,63
-153.17,61.897,47
-153.38,61.921,33
-153.36,61.919,60
-153.3,61.911,40
-153.32,61.914,46
-153.75,61.963,-36
-153.67,61.955,0.3
-153.75,61.963,-45
-153.79,61.968,-19
-153.39,61.923,64
-153.67,61.955,0.5
-153.67,61.955,-1
-153.67,61.955,-0
-153.3,61.912,33
-153.31,61.913,54
-153.88,61.979,-17
-153.75,61.963,-37
-153.8,61.97,4.6
-153.32,61.914,50
-153.75,61.963,-38
-153.3,61.912,45
-153.3,61.912,59
-153.79,61.968,-15
-153.58,61.945,9
-153.3,61.912,42
-153.3,61.912,48
-153.8,61.97,-7
-153.72,61.96,-8
-153.37,61.92,56
-153.58,61.945,-2
-153.75,61.964,-24
-153.3,61.912,33
-153.3,61.912,40
-153.62,61.95,24
-154.18,62.011,-32
-153.65,61.953,17
-153.68,61.956,-4
-153.3,61.912,42
-153.82,61.972,-32
-153.57,61.944,-8
-153.25,61.908,51
-153.16,61.896,34
-153.61,61.949,-8
-153.67,61.955,1.1
-153.67,61.955,1.6
-154.31,62.026,-28
-153.37,61.92,55
-153.75,61.964,-28
-153.48,61.934,4
-153.67,61.956,-1
-153.3,61.912,47
-153.55,61.941,-11
-153.8,61.97,1.8
-153.48,61.934,4.8
-154.1,62.004,-7
-153.29,61.912,21
-154.15,62.009,-30
-154.31,62.026,-49
-154.3,62.026,-41
-153.58,61.945,2.3
-153.57,61.944,52
-154.11,62.004,-10
-153.36,61.921,48
-154.09,62.003,-9
-153.37,61.921,64
-153.29,61.912,30
-153.32,61.916,59
-153.29,61.912,28
-153.46,61.932,-13
-153.23,61.906,48
-153.61,61.95,-10
-153.35,61.919,45
-154.21,62.016,-25
-153.29,61.913,37
-153.29,61.913,29
-153.23,61.906,48
-153.54,61.941,-3
-154.09,62.003,3.2
-153.36,61.92,58
-153.44,61.93,-13
-153.34,61.918,64
-154.09,62.003,-11
-154.09,62.003,-4
-153.9,61.983,-16
-153.55,61.943,-20
-153.62,61.951,-0
-153.45,61.932,-13
-153.6,61.948,18
-153.56,61.944,-11
-153.3,61.914,44
-153.52,61.94,-1
-153.29,61.914,37
-153.29,61.913,37
-153.23,61.906,51
-153.14,61.896,28
-153.29,61.914,41
-153.76,61.967,-15
-153.54,61.942,-13
-153.34,61.92,52
-153.19,61.902,57
-153.17,61.899,41
-153.45,61.932,-8
-153.28,61.912,38
-153.26,61.91,46
-153.22,61.905,48
-153.62,61.951,12
-153.58,61.946,-7
-153.36,61.922,65
-153.31,61.916,57
-153.17,61.899,43
-153.22,61.906,42
-153.29,61.914,36
-153.58,61.947,4
-153.35,61.92,52
-153.86,61.979,-12
-153.38,61.924,77
-153.34,61.92,74
-153.61,61.951,2.3
-153.79,61.971,-12
-153.61,61.95,29
-153.37,61.924,61
-153.6,61.95,12
-154.14,62.01,-11
-154.15,62.011,-28
-153.9,61.984,-25
-153.43,61.931,-16
-153.33,61.919,70
-154.01,61.995,-11
-153.58,61.948,3.4
-153.99,61.994,-15
-153.26,61.911,51
-153.31,61.917,51
-153.3,61.915,34
-154.06,62.001,4.8
-153.35,61.922,48
-153.93,61.987,-29
-153.31,61.917,62
-153.35,61.921,36
-153.61,61.951,22
-153.62,61.952,22
-153.79,61.972,-11
-153.61,61.952,22
-153.62,61.953,10
-153.75,61.968,-36
-153.62,61.953,22
-154.18,62.015,-40
-153.59,61.95,11
-153.36,61.924,65
-154.05,62.001,-8
-153.38,61.926,93
-153.62,61.953,17
-153.79,61.972,-17
-153.57,61.947,-11
-153.23,61.908,53
-153.3,61.916,37
-153.75,61.968,-17
-153.29,61.916,48
-153.58,61.949,10
-154.25,62.024,-18
-153.29,61.915,37
